timestamp,open,high,low,close,volume
2026-04-23 18:00:00,77767.2,78145.9,77676.3,77680.2,330.40645986
2026-04-23 19:00:00,77680.3,77893.1,77600.1,77716.1,191.62838041
2026-04-23 20:00:00,77710.8,78052.4,77643.4,77889.1,99.39120233
2026-04-23 21:00:00,77881.8,78071.1,77802.2,77861.2,114.45628449
2026-04-23 22:00:00,77861.2,78343.1,77861.2,78231.8,539.49338747
2026-04-23 23:00:00,78227.6,78293.8,78030.7,78250.5,61.84509674
2026-04-24 00:00:00,78250.5,78486.9,78162.3,78411.7,141.21899381
2026-04-24 01:00:00,78413.9,78470.9,77940.0,78430.0,119.02836243
2026-04-24 02:00:00,78427.5,78571.4,78072.9,78125.6,151.80799015
2026-04-24 03:00:00,78125.7,78185.6,77558.9,77736.1,352.46953512
2026-04-24 04:00:00,77736.0,77850.0,77457.9,77665.2,122.6220355
2026-04-24 05:00:00,77665.3,78040.0,77459.2,77946.3,169.88324388
2026-04-24 06:00:00,77946.4,77979.8,77767.1,77789.8,74.55827832
2026-04-24 07:00:00,77789.8,77849.1,77519.0,77638.5,1163.13937925
2026-04-24 08:00:00,77638.5,78008.4,77558.3,77785.8,473.69495984
2026-04-24 09:00:00,77785.8,77806.1,77400.0,77538.2,175.69089813
2026-04-24 10:00:00,77538.3,77788.8,77444.3,77749.1,90.43091933
2026-04-24 11:00:00,77749.1,78375.0,77749.1,78235.5,303.44583854
2026-04-24 12:00:00,78234.8,78341.9,78000.0,78269.1,111.88005071
2026-04-24 13:00:00,78269.1,78470.0,77914.1,78099.6,594.49662074
2026-04-24 14:00:00,78099.5,78099.5,77687.1,78035.3,337.7721795
2026-04-24 15:00:00,78035.3,78229.9,77579.7,78043.7,217.07577969
2026-04-24 16:00:00,78043.7,78061.2,77593.7,77772.9,130.64194643
2026-04-24 17:00:00,77772.9,77832.4,77484.0,77684.1,207.56793874
2026-04-24 18:00:00,77684.1,77715.2,77366.3,77615.9,84.79520001
2026-04-24 19:00:00,77615.9,77747.2,77527.2,77629.3,113.97126833
2026-04-24 20:00:00,77629.3,77761.0,77452.5,77719.8,110.6106151
2026-04-24 21:00:00,77719.9,77755.0,77537.5,77537.5,55.9067179
2026-04-24 22:00:00,77537.6,77618.2,77260.8,77316.3,460.23166051
2026-04-24 23:00:00,77316.3,77436.3,77316.3,77413.5,632.36070407
2026-04-25 00:00:00,77413.5,77489.7,77298.4,77450.3,311.68347789
2026-04-25 01:00:00,77450.3,77611.5,77429.0,77530.0,58.43528823
2026-04-25 02:00:00,77530.1,77645.0,77487.3,77600.5,57.15029841
2026-04-25 03:00:00,77600.5,77699.8,77536.1,77663.4,82.76310964
2026-04-25 04:00:00,77663.4,77693.5,77589.2,77614.1,37.38945899
2026-04-25 05:00:00,77614.1,77614.1,77477.7,77516.3,60.69325625
2026-04-25 06:00:00,77516.4,77586.6,77481.3,77500.1,43.68773203
2026-04-25 07:00:00,77500.1,77570.3,77437.5,77496.5,108.72169722
2026-04-25 08:00:00,77496.4,77650.0,77484.2,77635.1,96.58667634
2026-04-25 09:00:00,77635.2,77770.0,77580.9,77707.3,60.23819386
2026-04-25 10:00:00,77707.3,77880.0,77707.2,77784.1,139.51113056
2026-04-25 11:00:00,77784.1,77784.1,77613.1,77686.6,98.82256998
2026-04-25 12:00:00,77689.5,77718.7,77517.3,77550.0,223.85182764
2026-04-25 13:00:00,77550.0,77709.5,77550.0,77682.7,83.92835026
2026-04-25 14:00:00,77682.8,77744.0,77617.8,77654.6,148.83725619
2026-04-25 15:00:00,77654.7,77715.6,77306.1,77332.0,197.06952318
2026-04-25 16:00:00,77332.0,77455.1,77129.5,77404.3,199.0737084
2026-04-25 17:00:00,77404.3,77406.7,77215.1,77250.1,63.84892093
2026-04-25 18:00:00,77250.1,77394.5,77218.0,77297.3,135.06686908
2026-04-25 19:00:00,77297.3,77350.0,77198.4,77324.8,66.45445573
2026-04-25 20:00:00,77324.9,77477.7,77308.9,77471.9,40.6803732
2026-04-25 21:00:00,77472.0,77531.2,77398.6,77522.3,57.57659029
2026-04-25 22:00:00,77522.4,77625.0,77492.8,77560.5,64.78997901
2026-04-25 23:00:00,77560.6,77644.0,77525.0,77619.5,48.59450758
2026-04-26 00:00:00,77619.5,77637.2,77439.3,77473.3,108.55780327
2026-04-26 01:00:00,77487.4,77564.3,77443.7,77450.0,37.46091869
2026-04-26 02:00:00,77450.0,77587.6,77449.9,77510.5,66.0695249
2026-04-26 03:00:00,77510.5,77539.2,77322.2,77389.1,67.48563408
2026-04-26 04:00:00,77389.1,77834.0,77374.9,77771.5,141.62904988
2026-04-26 05:00:00,77771.6,78200.0,77717.5,77980.2,245.93783551
2026-04-26 06:00:00,77980.3,78045.6,77889.0,78000.8,109.03937933
2026-04-26 07:00:00,78000.8,78122.1,77964.3,78100.4,61.5334783
2026-04-26 08:00:00,78100.3,78212.1,78000.0,78029.9,94.76652959
2026-04-26 09:00:00,78030.0,78053.0,77921.3,78003.7,46.31232758
2026-04-26 10:00:00,78003.8,78047.6,77952.2,77994.9,59.7117632
2026-04-26 11:00:00,77995.0,78152.1,77994.9,78086.7,47.6206247
2026-04-26 12:00:00,78086.6,78093.6,77752.9,77814.5,398.46700388
2026-04-26 13:00:00,77814.5,77980.1,77778.7,77963.4,220.54865035
2026-04-26 14:00:00,77963.3,78167.6,77866.8,78084.5,128.03508051
2026-04-26 15:00:00,78084.5,78120.2,77990.6,78045.0,84.74258041
2026-04-26 16:00:00,78045.0,78083.5,77928.2,77928.2,59.8711957
2026-04-26 17:00:00,77928.3,78050.0,77847.3,78015.2,70.14804104
2026-04-26 18:00:00,78015.3,78344.2,77981.2,78273.4,126.42648867
2026-04-26 19:00:00,78273.4,78493.9,78002.9,78222.4,174.84882576
2026-04-26 20:00:00,78222.4,78372.4,78148.4,78193.3,42.47000251
2026-04-26 21:00:00,78186.1,78938.6,77820.0,78409.6,335.78614302
2026-04-26 22:00:00,78409.6,78843.6,77961.9,78321.4,232.78282155
2026-04-26 23:00:00,78321.4,78888.8,78034.1,78649.0,174.66810591
2026-04-27 00:00:00,78649.3,79375.0,78389.4,79291.5,275.35933698
2026-04-27 01:00:00,79291.5,79488.0,78724.6,79279.2,288.61894419
2026-04-27 02:00:00,79277.7,79297.8,79028.7,79119.7,108.83030569
2026-04-27 03:00:00,79119.7,79307.9,79070.0,79098.7,143.29962307
2026-04-27 04:00:00,79098.6,79152.1,78877.7,78923.2,98.507278
2026-04-27 05:00:00,78923.3,78939.7,77560.0,77793.2,673.22456822
2026-04-27 06:00:00,77793.2,77874.6,77459.3,77701.2,228.56903069
2026-04-27 07:00:00,77701.2,77746.2,77572.0,77611.0,656.03647215
2026-04-27 08:00:00,77611.0,77810.0,77555.5,77800.6,190.77238004
2026-04-27 09:00:00,77800.6,77983.1,77701.7,77900.0,186.14322521
2026-04-27 10:00:00,77900.0,77939.4,77788.8,77854.9,86.47824968
2026-04-27 11:00:00,77851.6,77886.9,77725.8,77847.0,88.80555478
2026-04-27 12:00:00,77847.0,77871.5,77625.0,77663.7,129.98913887
2026-04-27 13:00:00,77663.8,77958.3,77575.1,77754.1,179.36529408
2026-04-27 14:00:00,77754.1,78261.2,77680.1,77818.0,254.41631234
2026-04-27 15:00:00,77819.0,77827.9,76562.3,76790.2,715.16562536
2026-04-27 16:00:00,76790.3,76862.2,76552.7,76617.7,154.87089881
2026-04-27 17:00:00,76617.8,76927.5,76617.8,76741.7,264.51607734
2026-04-27 18:00:00,76741.6,76894.9,76663.4,76829.1,92.72443472
2026-04-27 19:00:00,76828.7,76901.4,76450.0,76895.7,484.6126255
2026-04-27 20:00:00,76895.6,77099.8,76847.0,76963.7,205.54373558
2026-04-27 21:00:00,76963.4,76980.8,76784.9,76785.0,279.20037931
2026-04-27 22:00:00,76785.0,77087.4,76761.9,77062.5,152.43426688
2026-04-27 23:00:00,77062.5,77447.3,77008.9,77371.2,195.5704439
2026-04-28 00:00:00,77371.3,77494.5,77218.1,77390.0,113.12497034
2026-04-28 01:00:00,77390.0,77393.1,77042.4,77089.1,74.0437094
2026-04-28 02:00:00,77090.0,77230.9,76681.1,76889.6,206.7652146
2026-04-28 03:00:00,76889.7,76899.3,76683.3,76811.5,107.29656253
2026-04-28 04:00:00,76811.5,76944.6,76689.7,76886.8,130.8619861
2026-04-28 05:00:00,76886.9,77143.7,76809.8,76886.0,153.03459759
2026-04-28 06:00:00,76886.0,77022.3,76586.0,76703.7,149.43477509
2026-04-28 07:00:00,76703.8,76925.0,76426.9,76879.6,285.77483468
2026-04-28 08:00:00,76879.5,76996.5,76741.0,76856.4,105.28609727
2026-04-28 09:00:00,76856.1,76865.0,76500.0,76596.5,95.34300276
2026-04-28 10:00:00,76596.5,76688.8,76480.0,76612.5,108.8463462
2026-04-28 11:00:00,76612.5,76639.0,76130.4,76230.4,445.2840077
2026-04-28 12:00:00,76230.5,76420.7,76165.1,76378.3,270.57010817
2026-04-28 13:00:00,76378.4,76409.9,75959.9,76191.8,434.77647705
2026-04-28 14:00:00,76191.8,76196.6,75660.1,75953.4,365.83945405
2026-04-28 15:00:00,75953.4,76081.4,75834.7,76067.2,139.55374584
2026-04-28 16:00:00,76067.7,76233.3,75891.9,76130.1,163.81185307
2026-04-28 17:00:00,76130.2,76275.0,75962.6,76190.1,158.62369013
2026-04-28 18:00:00,76190.1,76281.2,76134.3,76246.6,135.74017136
2026-04-28 19:00:00,76246.7,76401.6,76072.0,76329.7,247.38016599
2026-04-28 20:00:00,76329.7,76477.9,76323.7,76473.5,152.32883187
2026-04-28 21:00:00,76473.5,76485.0,76272.7,76363.2,103.81488234
2026-04-28 22:00:00,76363.3,76442.3,76222.0,76249.0,63.57826488
2026-04-28 23:00:00,76249.1,76388.8,76199.2,76342.2,39.12044436
2026-04-29 00:00:00,76342.2,76612.2,76269.7,76508.4,90.41032522
2026-04-29 01:00:00,76508.4,76656.2,76186.5,76572.0,124.06924035
2026-04-29 02:00:00,76572.1,76658.9,76402.7,76519.3,116.49965693
2026-04-29 03:00:00,76519.4,77121.8,76512.8,76990.3,203.1367034
2026-04-29 04:00:00,76990.3,77450.0,76884.9,77261.5,230.65375398
2026-04-29 05:00:00,77261.5,77319.3,77188.8,77288.4,106.61476832
2026-04-29 06:00:00,77288.4,77328.2,76927.2,77024.6,127.11107216
2026-04-29 07:00:00,77024.6,77180.0,77007.3,77041.9,149.57903746
2026-04-29 08:00:00,77041.9,77141.9,76960.0,77036.9,121.13290151
2026-04-29 09:00:00,77037.0,77791.1,76956.1,77641.2,351.50649382
2026-04-29 10:00:00,77641.2,77891.7,77556.1,77617.7,628.62065198
2026-04-29 11:00:00,77617.8,77688.7,77495.6,77593.9,221.45469456
2026-04-29 12:00:00,77594.0,77597.1,77000.0,77144.9,450.93910687
2026-04-29 13:00:00,77144.9,77250.0,76426.4,76780.2,429.72060217
2026-04-29 14:00:00,76780.2,76870.5,76491.2,76572.2,248.50645869
2026-04-29 15:00:00,76572.3,76628.8,75714.0,75922.2,452.52951994
2026-04-29 16:00:00,75922.1,76126.9,75701.0,75841.3,245.95412892
